platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
Playstation Vita|EMMA - Lost in Memories|3|30/04/2020|N|N|N|N|N|N|N|N|EMMA: Lost in Memories is a 2D puzzle platformer game in which all the platforms and walls start disappearing progressively as you touch them. Think, strategize, run, jump and feel in a surreal and poetic...|JANDUSOFT S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Active Neurons - Puzzle game|3|29/04/2020|N|N|N|N|N|N|N|N|Active Neurons is a puzzle game in which you have to charge brain neurons.|Evgeniy Kolpakov|PlayStation 4, PlayStation Vita
Playstation Vita|Wurroom|7|01/04/2020|N|N|N|Y|N|N|N|N|Experience a 10 minute dive into the unknown depths of the multiverse!|Evgeniy Kolpakov|PlayStation Vita
Playstation Vita|Random Heroes: Gold Edition|7|31/03/2020|N|N|N|N|N|N|Y|N|A portal has opened to another dimension and thousands of zombies are in the streets sowing chaos. It takes a hero capable of cleaning the city. Get coins that you can exchange for new weapons and thus...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Super Destronaut: Land Wars|7|31/03/2020|N|N|N|N|N|N|Y|N|Super Destronaut: Land Wars is FPS about destroying 2D aliens.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Guard Duty|12|31/03/2020|Y|N|N|N|N|N|Y|N|Guard Duty is a comedy adventure about love, loss and the end of the world. Experience an unforgettable story spanning across two radically different time periods.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Battle Rockets|3|31/03/2020|N|N|N|N|N|N|N|N|Battle Rockets is a unique "SHMUP Fighter", where each player chooses a sideâliterally! Players each hold one side of a PS Vita system, using their controls to blast lasers at one another Three multiplayer...|Gumbo Machine, LLC|PlayStation Vita
Playstation Vita|Thunder Paw|7|31/03/2020|N|N|N|N|N|N|Y|N|Thunder was playing ball near the house when suddenly a loud explosion was heard, so powerful that it destroyed the windows of the family home and dropped the trees nearby. He ran home, but found nobody...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Blind Men|16|25/03/2020|Y|N|N|N|N|N|N|N|A boys' love visual novel about an aspiring super villain and the spies he meets while trying to make a name for himself.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Twin Breaker: A Sacred Symbols Adventure|12|25/03/2020|Y|N|N|N|N|N|N|N|When clues emerge as to the whereabouts of the missing spacecraft, two talented pilots jump through a wormhole and into the unknown in a story-driven brick breaker in the spirit of Arkanoid and Breakout.|Lillymo Games Inc.|PlayStation Vita, PlayStation 4
Playstation Vita|Explosive Jake|3|18/03/2020|N|N|N|N|N|N|N|N|Help the little skeleton to explode the way out from dark dungeon and not explode himself|Evgeniy Kolpakov|PlayStation 4, PlayStation Vita
Playstation Vita|Color Slayer|3|10/03/2020|N|N|N|N|N|N|N|N|Move fast to avoid obstacles, and use your colored swords to cut down enemies. Act fast to build your combo, gain points, climb the leaderboards and unlock additional outfits.|The Domaginarium|PlayStation 4, PlayStation Vita
Playstation Vita|Breeder Homegrown: Director's Cut|16|06/03/2020|Y|N|N|N|N|N|N|N|An old man escapes from the clinic where he spent his whole life and returns home. He remembers his childhood. His toys. His monsters.|Evgeniy Kolpakov|PlayStation Vita, PlayStation 4
Playstation Vita|Epic Word Search Collection|3|02/03/2020|N|N|N|N|N|N|N|N|A collection of 4 giant word search puzzles|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Radio Squid|3|29/02/2020|N|N|N|N|N|N|N|N|Underwater shoot âem up with a cute squid collect coins, bullets are affected by the beat of the song.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Syrup and the Ultimate Sweet|3|29/02/2020|N|N|N|N|N|N|N|N|SYRUP AND THE ULTIMATE SWEET is a visual novel made for YuriJam 2015! it's about a candy alchemist, Syrup, who one day finds a candy golem in her basement workshop.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Bucket Knight|7|28/02/2020|N|N|N|N|N|N|Y|N|Even knights still have to pay taxes, loans and alimony. Help the brave knight in his sacred mission to find the Holy Grail (and then sell it). Explore dungeons, slay enemies, avoid traps, stay alive and...|Evgeniy Kolpakov|PlayStation 4, PlayStation Vita
Playstation Vita|Vasilis|12|26/02/2020|Y|N|N|N|N|N|N|N|Vasilis is a harmless old woman. She wakes up in her normal world of fire, anarchy, and violence. Provoked by a dead body found outside her home, she veers into a reality far beyond her demeanor. She'll...|Evgeniy Kolpakov|PlayStation 4, PlayStation Vita
Playstation Vita|Zero Zero Zero Zero|3|05/02/2020|N|N|N|N|N|N|N|N|With 100 levels that will either make or break players, 0000 is an unforgiving 1-bit low-fi platformer that will challenge players, whilst pleasing their ears with a spectacular soundtrack for players...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Just a Phrase by POWGI|3|04/02/2020|N|N|N|N|N|N|N|N|A hangman-style word game, using familiar-sounding phrases.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Reed Remastered|3|02/02/2020|N|N|N|N|N|N|N|N|Once in a beautiful and mysterious world, something strange happened... The old supercomputer that created this world started to break down, it started to lose information cubes. It needed help to calibrate...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Knightin'+|7|01/02/2020|N|N|N|N|N|N|Y|N|Join brave sir Lootalot on his epic quest in this little Zelda-lite adventure. Explore and fight your way through the dangerous dungeons filled with traps, puzzles and magical artifacts. And, of course,...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Ganbare! Super Strikers|3|31/01/2020|N|N|N|N|N|N|N|N|Ganbare! Super Strikers is an innovative mix between Tactical RPG and Soccer. Win matches to level up and earn new equipment that will allow you to learn special abilities, boost your players' stats or...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Milo's Quest|3|31/01/2020|N|N|N|N|N|N|N|N|Milo's Quest is a 2D top-down puzzle/adventure about a dog, puzzles and a lot of ghosts!|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Duck Souls+|7|31/01/2020|N|N|N|N|N|N|Y|N|Duck Souls is a fast-paced, action platformer about a little duck with an incredible skill to dash and a mission, find all the eggs to save his species.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Without Escape|16|15/01/2020|Y|N|N|N|N|N|N|N|First person view point and click adventure in which youâre home alone for the night. Awoken by a noise, you discover that you cannot leave your house as it slips in and out of a hellish dimension. Navigating...|Eastasiasoft Limited|PlayStation 4, PlayStation Vita
Playstation Vita|Link-a-Pix Deluxe|3|07/01/2020|N|N|N|N|N|N|N|N|A pixel puzzle game where you connect clues with a line according to their colour and length to reveal a picture.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Word Maze by POWGI|3|17/12/2019|N|N|N|N|N|N|N|N|In Word Maze, words are discovered by tracing a path through a maze, one letter at a time. There is only one correct route through the grid, and every letter will be used along the way.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Pic-a-Pix Classic 2|3|03/12/2019|N|N|N|N|N|N|N|N|The latest installment of our picross/nonogram game series.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Balthazar's Dream|7|26/11/2019|N|N|N|N|N|N|Y|N|A kid goes into a coma after being hit by an ice cream truck. His dog sleeps by his side, dreaming of strange and mysterious lands filled with canine wonders. With a loud bark Balthazar embarks on this...|Teseo y el Minotauro, S.L.U.|PlayStation 4, PlayStation Vita
Playstation Vita|Miles &amp; Kilo|3|12/11/2019|N|N|N|N|N|N|N|N|This is a sequel to Kid Tripp. It is an action platformer set across multiple levels.|Four Horses Ltd|PlayStation 4, PlayStation Vita
Playstation Vita|ROMANCING SAGA 3|12|11/11/2019|Y|N|N|N|N|N|N|N|Roleplaying game set in the SaGa universe. Choose your character and complete the quests to discover who tried to usurp Lord Mikhailâs throne and stole your sword âMasqueradeâ.|Square Enix Ltd|PlayStation 4, PlayStation Vita, PC
Playstation Vita|Football Game|16|05/11/2019|Y|N|N|N|N|N|N|N|Point and click narrative adventure game with retro, non-detailed graphics. You play as a seventeen-year-old high school football player who is due to meet his girlfriend before the big game. Unable to...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Spirit Hunter: NG|16|17/10/2019|Y|N|N|N|N|N|N|N|Visual horror novel based on Japanese fairy tales. Taking place in 1999 Tokyo, in fictional cities and towns the protagonist's sister gets kidnapped by a mysterious entity known as Kakuya, who invites...|Aksys Games|PlayStation 4, Nintendo Switch, PlayStation Vita
Playstation Vita|Tic-Tac-Letters by POWGI|3|01/10/2019|N|N|N|N|N|N|N|N|A single-player logic puzzle based on tic-tac-toe.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Hoggy2|3|30/09/2019|N|N|N|N|N|N|N|N|Hoggy 2 is the long awaited sequel to the 2010 mobile hit, Hoggy! Take control of Hoggy and Hogatha, two painfully adorable slime-molds, on a quest to rescue their children from the Moon Men! Slime molds...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Super Box Land Demake|3|30/09/2019|N|N|N|N|N|N|N|N|A 2D top-down Puzzle/Sokoban game that can be played in single-player or with a friend in local co-op mode.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Red Bow|12|30/09/2019|N|N|N|N|N|N|N|N|If you were given another chance, would you take it? Or leave it in the hands of a little girl? Play as Roh, a young girl stuck in a bizarre nightmare of dark and eerie creatures.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Just Ignore Them|12|30/09/2019|Y|N|N|N|N|N|N|N|Play as an 8-year-old child who is tormented by monsters in his house. Your choices make his future, which lives can be saved or ended.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|FoxyLand 2|3|30/09/2019|N|N|N|N|N|N|N|N|Foxy bought a house with Jenny and the little foxes, Tim and Cindy. All was well until the evil Duke and his brother Jax attacked and trashed everything in it... kidnapped the little foxes! Foxy and Jenny...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|FoxyLand|3|30/09/2019|N|N|N|N|N|N|N|N|Ah... love, Love... How beautifully in one word. My mind is racing, my stomach flutter butterflies, heart racing. Are you willing to do anything to give a million cherries, collect all the jewels and...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Deep Space Rush|3|30/09/2019|N|N|N|N|N|N|N|N|It's a hardcore-endless Sci-fi platformer, which generates new levels on the go! Each new level will not be like the past!|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|NightCry|18|04/09/2019|N|N|N|N|N|N|Y|N|You have been invited along for the cruise of a lifetime. While your surroundings are luxurious and the guests are friendly, not everything is as it should be. The guests and crew start to turn up dead,...|Active Gaming Media|PlayStation Vita
Playstation Vita|Fifty Words by POWGI|3|03/09/2019|N|N|N|N|N|N|N|N|A word search puzzle game|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|DISTRAINT: Deluxe Edition|16|03/09/2019|Y|N|N|N|N|N|Y|N|DISTRAINT is a 2D psychological horror adventure game. In order to secure a partnership in a famous company, Price seizes the property of an elderly woman. In that very moment, he finds out the price of...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Thy Sword|12|31/08/2019|N|N|N|N|Y|N|Y|N|Thy Sword is a hack n' slash platformer with procedural levels and roguelike elements. You, bold adventurer, must break the tyranny of the Dark Overlord. Your quest will be to obtain the ancient crystals...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Rush Rover|7|31/08/2019|N|N|N|N|N|N|Y|N|Rush Rover is a 2D top-down shooter game. Compared to other similar games of the genre, the shooting experience is closer to traditional shoot'em up games. It includes random map generation, unique weapons,...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Mekabolt|3|31/08/2019|N|N|N|N|N|N|N|N|Use your trusty Mekabolt device to manipulate robots, solve a variety of puzzling levels and obtain batteries to fix the robots!|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Himno|3|30/08/2019|N|N|N|N|N|N|N|N|Himno is a peaceful, 2D platformer game with an infinite number of beautiful procedurally generated maps. Take a breath, and relax.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Pantsu Hunter: Back to the 90s|16|28/08/2019|Y|N|N|N|N|N|N|N|Share a heart-to-heart talk, watch a movie together, take a bath, remove a computer virus, help a girl in a tough spot andâif you're luckyâfind the love of your life using the color and pattern of...|Evgeniy Kolpakov|PlayStation 4, PlayStation Vita
Playstation Vita|Wordsweeper by POWGI|3|27/08/2019|N|N|N|N|N|N|N|N|A word puzzle game which is a mix between crosswords and minesweeper.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Illusion of L'Phalcia|7|21/08/2019|N|N|N|N|N|N|Y|Y|Ryser is traveling around the world as a seeker with his buddy, Cougar, in search of the legendary weapon said to grant any wish. Their journey will lead them into fateful encounters with both allies and...|Kotobuki Solution Co., Ltd.|PlayStation 4, PlayStation Vita
Playstation Vita|Legend of the Skyfish|7|14/08/2019|N|N|N|N|N|N|Y|N|Legend of the Skyfish is a beautiful level-based adventure puzzler with a unique weapon and tool - a fishing pole!|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Habroxia|7|09/08/2019|N|N|N|N|N|N|Y|N|An arcade style scrolling shooter featuring both vertical and horizontal section. Shoot enemies, collect powerups, upgrade your ship, save stranded astronauts and defeat the many diverse boss fights. Habroxia...|Lillymo Games Inc.|PlayStation 4, PlayStation Vita
Playstation Vita|Gravity Duck|3|31/07/2019|N|N|N|N|N|N|N|N|Your god has sent you on a mission to find him some golden eggs. Your only tool is the ability to flip gravity. Use gravity wells to further alter the direction of gravity.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Super Wiloo Demake|3|31/07/2019|N|N|N|N|N|N|N|N|Help Wiloo to rescue his buddy in this 2D old-school platformer with colorful graphics and heartwarming soundtrack.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Conga Master Go|3|24/07/2019|N|N|N|N|N|N|N|N|The dance floor fills, the line gets longerâ¦ come on down, it's time to conga! Shake your virtual hips to the arcade action of Conga Master Go!, fight to make the longest conga line possible and become...|Teseo y el Minotauro, S.L.U.|PlayStation Vita
Playstation Vita|Kid Tripp|3|23/07/2019|N|N|N|N|N|N|N|N|Kid Tripp is a challenging level-based auto running platform game. Inspired by the earliest platform games, Kid Tripp features adorable pixel art and classic style chip-tune music.|Four Horses Ltd|PlayStation Vita, PlayStation 4
Playstation Vita|Pic-a-Pix Color 2|3|09/07/2019|N|N|N|N|N|N|N|N|A picture logic puzzle.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Cybarian: The Time Traveling Warrior|7|30/06/2019|N|N|N|N|N|N|Y|N|Cybarian The Time Travelling Warrior is a classically inspired arcade action game, with a mixture of modern and retro gaming tropes.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Neon Junctions|3|30/06/2019|N|N|N|N|N|N|N|N|Neon Junctions is a First Person Puzzle-Platformer imbued with atmosphere of synthwave and 80s. Plunge into cyberspace and try to overcome 35 levels capable to challenge not only your savvy but also...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Paradox Soul|7|30/06/2019|N|N|N|N|N|N|Y|N|Side scrolling shooter set in a research facility in 1980âs Iceland. Navigate your way through the maze of levels and kill everything that moves before they kill you.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Mochi Mochi Boy|3|30/06/2019|N|N|N|N|N|N|N|N|âMochi Mochi boy is a puzzle game where you fill all the tiles in a stage to progress. Stretch , twist and warp your way through âa series of puzzling stages while collecting a cast of cute slimes...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Attack of the Toy Tanks|3|29/06/2019|N|N|N|N|N|N|N|N|Toy Tanks duke it out in various arenas made from toys.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Mekorama|3|28/06/2019|N|N|N|N|N|N|N|N|Mekorama is an action puzzle game where you guide a little robot through a 3D cube-like level of platforms and lifts to get him safely to the goal. The game includes 100 levels and a level editor for designing...|Rainy Frog LLC|PlayStation 4, PlayStation Vita
Playstation Vita|Ghoulboy|7|26/06/2019|N|N|N|Y|N|N|Y|N|Ghoulboy is a retro-inspired action platformer that combines the action-RPG genre with hack 'n' slash gameplay.|Teseo y el Minotauro, S.L.U.|PlayStation 4, PlayStation Vita
Playstation Vita|Bonds of the Skies|12|26/06/2019|N|N|N|N|Y|N|N|Y|Fantasy role playing game about the friendship between humans and gods! Eil and Nogard set off to look for the demon who cast their town into a sea of flames, and to find the other gods to help them put...|Kotobuki Solution Co., Ltd.|PlayStation 4, PlayStation Vita
Playstation Vita|Bouncy Bullets|3|05/06/2019|N|N|N|N|N|N|N|N|Explore a colourful world, shoot &amp; bounce your way to victory! In a world where the sky is blue and water is pink, with icebergs replaced by floating ice-creams, Bouncy Bullets is a colourfully vibrant...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Word Wheel by POWGI|3|04/06/2019|N|N|N|N|N|N|N|N|An anagram word puzzle game.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Devious Dungeon 2|7|31/05/2019|N|N|N|N|N|N|Y|N|Devious Dungeon 2 is a medieval action platforming game by the creators of Devious Dungeon, Random Heroes and League of Evil! It is said that great adventures await behind the walls of this dark castle....|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|I fell from Grace|16|31/05/2019|N|N|N|N|N|N|N|N|I fell from Grace is a retro style adventure game, that blends storytelling and puzzle solving in a branching narrative style. Can you solve the mystery of the strange gift that has cured your wife of...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|My Big Sister|12|31/05/2019|Y|N|N|N|N|N|N|N|Play as Luzia in her quest to return home. After Luzia and her older sister, Sombria are abducted by strangers; it is up to Luzia to help her and her sister home.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Iron Snout|12|31/05/2019|N|N|N|N|N|N|Y|N|Iron Snout is a fast, colourful and brutal fighting game in which you will be helping a piglet fight for its life against hordes of wolves.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Star Ghost|3|31/05/2019|N|N|N|N|N|N|N|N|Star Ghost is a Sci-Fi shooting game with neon-style graphics where you blast your way through star systems with dynamic level generation. Fly by boosting to gain height while aiming the turret to blast...|Rainy Frog LLC|PlayStation 4, PlayStation Vita
Playstation Vita|SWORD ART ONLINE: HOLLOW REALIZATION DELUXE EDITION|12|24/05/2019|Y|N|N|N|N|Y|Y|N|This submission comprises the original game Sword Art Online: Hollow Realization and includes all of Hollow Realizationsâs DLC including the three chapters of the âAbyss of the Shrine Maidenâ saga:...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Nintendo Switch, PlayStation Vita, PlayStation 4
Playstation Vita|Chronus Arc|7|22/05/2019|N|N|N|N|N|N|Y|Y|Chronus Arc is a fantasy role playing game of retro style featuring puzzle-filled dungeons and turn-based battles.|Kotobuki Solution Co., Ltd.|PlayStation 4, PlayStation Vita
Playstation Vita|The Dreamlands: Aisling's Quest|12|13/05/2019|N|N|N|N|N|N|Y|N|Help Aisling free The Dreamlands from The Mourner! The Dreamlands: Aisling's Quest is an adventure game that blends fantasy and mystery elements to present a gripping story. One day, Aisling experienced...|The Domaginarium|PlayStation Vita
Playstation Vita|Shakedown: Hawaii|16|07/05/2019|N|N|N|N|N|N|Y|N|Build your own "legitimate" corporation by completing open world missions, acquiring businesses, sabotaging competitors, "re-zoning" land, and shaking down shops for protection money.|Vblank Entertainment Inc|PlayStation 4, PlayStation Vita, Playstation 3
Playstation Vita|Furwind|7|30/04/2019|N|N|N|N|N|N|Y|N|Furwind is a pixel art style, action-platformer game. Embark on this adventure in which a little fox will fight the ominous darkness that is invading its world.|JANDUSOFT S.L.|PlayStation 4, PlayStation Vita, Nintendo Switch
Playstation Vita|Nurse Love Syndrom|16|30/04/2019|N|N|N|N|N|Y|N|N|Nurse Love Syndrome is a Nursing school girlâs love adventure game depicting friendship and more between an all-girl cast. In the countryside, away from the bustling cities, lies the town of Kanakura...|DEGICA Co.,Ltd.|PlayStation Vita
Playstation Vita|Deemo: The Last Recital|3|23/04/2019|N|N|N|N|N|N|N|N|Tap the buttons in time to the music.|PM Studios|PlayStation Vita
Playstation Vita|Ultracore|7|19/04/2019|N|N|N|N|N|N|Y|N|Ultracore, formerly known as Hardcore, is a 2D action game originally developed for Sega Mega Drive/Genesis, Mega-CD and Amiga. This retro action game takes place in a futuristic dystopian world. You...|United Games Entertainment GmbH|PlayStation 4, PlayStation Vita, Nintendo Switch
Playstation Vita|Crossovers by POWGI|3|16/04/2019|N|N|N|N|N|N|N|N|The crossword puzzle that's solved one letter at a time1|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Super Weekend Mode|3|31/03/2019|N|N|N|N|N|N|N|N|Super Weekend Mode combines falling block games and shoot'em'ups into a fast paced arcade experience. Using only "3 buttons": COLLECT ,SHOOT, BUMP and CRUSH your way through 9 action packed stages . Do...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Zeroptian Invasion|3|31/03/2019|N|N|N|N|N|N|N|N|Zeroptian Invasion is a classic shoot 'em up with mechanics from other arcades of the 80âs. Travel back in time with this unique pixilated experience with an incredible soundtrack in chiptune.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Musynx|12|28/03/2019|Y|N|N|N|N|N|N|N|Musynx is a rhythm music game in which the player must hit notes as they appear and time it with the rhythm by "hitting" the notes as it hits the bar/indicator on the bottom of the screen.|PM Studios|Nintendo Switch, PlayStation Vita, PlayStation 4
Playstation Vita|Block-a-Pix Deluxe|3|26/03/2019|N|N|N|N|N|N|N|N|A pixel-puzzle game.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Pic-a-Pix Classic|3|26/02/2019|N|N|N|N|N|N|N|N|The latest Pic-a-Pix game features traditional single-colour puzzles.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Back in 1995|12|20/02/2019|N|N|N|N|N|N|Y|N|A throwback to the survival horror and mystery games of the original PlayStation. You must uncover the mystery surrounding the disappearance of your daughter, the catastrophe that shook the city, and why...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Code: Realize ~Wintertide Miracles~|12|14/02/2019|Y|N|N|N|N|N|N|N|"Code: Realize ~Wintertide Miracles~" is a continuation of the previous two titles "Code:Realize ~Guardian of Rebirth~", and "Code: Realize ~Future Blessings~". Taking place in London, players will be...|Aksys Games|PlayStation 4, PlayStation Vita
Playstation Vita|Deemo: The Last Recital|3|23/04/2019|N|N|N|N|N|N|N|N|Tap the buttons in time to the music.|PM Studios|PlayStation Vita
Playstation Vita|Ultracore|7|19/04/2019|N|N|N|N|N|N|Y|N|Ultracore, formerly known as Hardcore, is a 2D action game originally developed for Sega Mega Drive/Genesis, Mega-CD and Amiga. This retro action game takes place in a futuristic dystopian world. You...|United Games Entertainment GmbH|PlayStation 4, PlayStation Vita, Nintendo Switch
Playstation Vita|Crossovers by POWGI|3|16/04/2019|N|N|N|N|N|N|N|N|The crossword puzzle that's solved one letter at a time1|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Super Weekend Mode|3|31/03/2019|N|N|N|N|N|N|N|N|Super Weekend Mode combines falling block games and shoot'em'ups into a fast paced arcade experience. Using only "3 buttons": COLLECT ,SHOOT, BUMP and CRUSH your way through 9 action packed stages . Do...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Zeroptian Invasion|3|31/03/2019|N|N|N|N|N|N|N|N|Zeroptian Invasion is a classic shoot 'em up with mechanics from other arcades of the 80âs. Travel back in time with this unique pixilated experience with an incredible soundtrack in chiptune.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Musynx|12|28/03/2019|Y|N|N|N|N|N|N|N|Musynx is a rhythm music game in which the player must hit notes as they appear and time it with the rhythm by "hitting" the notes as it hits the bar/indicator on the bottom of the screen.|PM Studios|Nintendo Switch, PlayStation Vita, PlayStation 4
Playstation Vita|Block-a-Pix Deluxe|3|26/03/2019|N|N|N|N|N|N|N|N|A pixel-puzzle game.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Pic-a-Pix Classic|3|26/02/2019|N|N|N|N|N|N|N|N|The latest Pic-a-Pix game features traditional single-colour puzzles.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Back in 1995|12|20/02/2019|N|N|N|N|N|N|Y|N|A throwback to the survival horror and mystery games of the original PlayStation. You must uncover the mystery surrounding the disappearance of your daughter, the catastrophe that shook the city, and why...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
Playstation Vita|Code: Realize ~Wintertide Miracles~|12|14/02/2019|Y|N|N|N|N|N|N|N|"Code: Realize ~Wintertide Miracles~" is a continuation of the previous two titles "Code:Realize ~Guardian of Rebirth~", and "Code: Realize ~Future Blessings~". Taking place in London, players will be...|Aksys Games|PlayStation 4, PlayStation Vita
Playstation Vita|Bit Dungeon Plus|7|14/12/2018|N|N|N|N|N|N|Y|N|You and your wife were captured by demons... Players explore randomized dungeons and hack and slash their way through dangerous bosses. The setting and graphics remind of the old school 8 bit era. The...|Red Art Games|PlayStation 4, PlayStation Vita
Playstation Vita|One Word by POWGI|3|11/12/2018|N|N|N|N|N|N|N|N|The word search game where there's only one word to find!|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
Playstation Vita|Fast Striker|7|05/12/2018|N|N|N|N|N|N|Y|N|Fast Striker is a vertical scrolling shootâem up game. Players control a spaceship from a top down perspective. The objective is to evade enemy bullets and shoot down enemies. The game is divided into...|Eastasiasoft Limited|PlayStation 4, PlayStation Vita
Playstation Vita|THE BARD'S TALE REMASTERED AND RESNARKLED|12|23/11/2018|Y|N|N|N|N|N|Y|N|Remastered version of a role-playing game released in 2005. You play as The Bard, a selfish rogue, weary of pointless sub-quests and rat-infested cellars. Using your sword and songs you summon allies and...|Red Art Games|PlayStation 4, PlayStation Vita
Playstation Vita|Death Mark|16|31/10/2018|Y|N|N|N|N|N|N|N|Death Mark is a horror adventure game where individuals who possess a strange mark engraved on their bodies are destined to die. One day, those with the mark are invited to Kujou mansion, where they are...|Aksys Games|PlayStation 4, Nintendo Switch, PlayStation Vita
Playstation Vita|Word Sudoku by POWGI|3|30/10/2018|N|N|N|N|N|N|N|N|A sudoku puzzle game that uses letters instead of numbers.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
