platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
Xbox 360|The LEGO Movie Videogame|7|07/02/2014|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Dustforce|7|05/02/2014|N|N|N|N|N|N|Y|N||CE Europe Ltd.|XBox 360
Xbox 360|Strider|12|21/02/2014|N|N|N|N|N|N|Y|N|Slash your way through the levels to assassinate the Grandmaster.|CE Europe Ltd.|XBox 360
Xbox 360|Plants vs Zombies Garden Warfare|7|18/02/2014|N|N|N|Y|N|N|Y|N||EA Swiss Sarl|XBox 360
Xbox 360|LIGHTNING RETURNS: FINAL FANTASY XIII|16|14/02/2014|N|N|N|N|N|N|Y|N|500 years since FFXIII-2, Lightning has awoken to become the saviour of souls at the end of the world.|Square Enix Ltd|XBox 360
Xbox 360|Constant C|12|14/02/2014|Y|N|N|N|N|N|N|N|Constant C is a puzzle based 2D platformer. You play as a rescue robot in a space station where the time has stopped.|MAGES. Inc.|XBox 360
Xbox 360|Peggle 2|3|12/02/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|XBox 360
Xbox 360|World of Tanks on Xbox 360|7|12/02/2014|N|N|N|N|N|N|Y|N||Wargaming|XBox 360
Xbox 360|The Raven - Legacy of a Master Thief|12|07/02/2014|Y|N|N|N|N|N|Y|N|Follow Constable Zellner as he tries to catch a murderer and a notorious thief.|THQ Nordic|XBox 360
Xbox 360|The Raven - Legacy of a Master Thief|16|07/02/2014|N|N|N|N|N|N|Y|N|Point and click adventure in which you must recover a famous jewel stolen by the Raven|THQ Nordic|XBox 360
Xbox 360|The LEGO Movie Videogame|7|07/02/2014|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Dustforce|7|05/02/2014|N|N|N|N|N|N|Y|N||CE Europe Ltd.|XBox 360
Xbox 360|Strider|12|21/02/2014|N|N|N|N|N|N|Y|N|Slash your way through the levels to assassinate the Grandmaster.|CE Europe Ltd.|XBox 360
Xbox 360|Plants vs Zombies Garden Warfare|7|18/02/2014|N|N|N|Y|N|N|Y|N||EA Swiss Sarl|XBox 360
Xbox 360|LIGHTNING RETURNS: FINAL FANTASY XIII|16|14/02/2014|N|N|N|N|N|N|Y|N|500 years since FFXIII-2, Lightning has awoken to become the saviour of souls at the end of the world.|Square Enix Ltd|XBox 360
Xbox 360|Constant C|12|14/02/2014|Y|N|N|N|N|N|N|N|Constant C is a puzzle based 2D platformer. You play as a rescue robot in a space station where the time has stopped.|MAGES. Inc.|XBox 360
Xbox 360|Peggle 2|3|12/02/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|XBox 360
Xbox 360|World of Tanks on Xbox 360|7|12/02/2014|N|N|N|N|N|N|Y|N||Wargaming|XBox 360
Xbox 360|The Raven - Legacy of a Master Thief|12|07/02/2014|Y|N|N|N|N|N|Y|N|Follow Constable Zellner as he tries to catch a murderer and a notorious thief.|THQ Nordic|XBox 360
Xbox 360|The Raven - Legacy of a Master Thief|16|07/02/2014|N|N|N|N|N|N|Y|N|Point and click adventure in which you must recover a famous jewel stolen by the Raven|THQ Nordic|XBox 360
Xbox 360|The LEGO Movie Videogame|7|07/02/2014|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Dustforce|7|05/02/2014|N|N|N|N|N|N|Y|N||CE Europe Ltd.|XBox 360
Xbox 360|LEGO Marvel Super Heroes|7|14/11/2013|N|N|N|Y|N|N|Y|N||Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Zoo Tycoon|3|13/11/2013|N|N|N|N|N|N|N|N||Microsoft studios|XBox 360
Xbox 360|Injustice: Gods Among Us - Ultimate Edition|16|08/11/2013|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Call of Duty: Ghosts|16|05/11/2013|Y|N|N|N|N|N|Y|N|As a member of the special "Ghost" Ops team, you and your colleagues must prevent a S American federation of forces from capturing and using a US missile defence system, positioned in space, against the...|Activision Blizzard UK Ltd|XBox 360
Xbox 360|XCOM: Enemy Within|18|01/11/2013|N|N|N|N|N|N|Y|N||Take2 Interactive Software Europe ltd|XBox 360
Xbox 360|WWE 2K14|16|01/11/2013|N|N|N|N|N|N|Y|N|Wrestling game based on the WWE|Take2 Interactive Software Europe ltd|XBox 360
Xbox 360|Assassinâs CreedÂ® IV Black FlagTM|18|31/10/2013|Y|N|N|N|N|N|Y|N|You play as a Pirate during the golden age of pirating in the Caribbean. Gameplay is split between battling with ships and fighting on land with swords.|Ubisoft EMEA|XBox 360
Xbox 360|Angry Birds Star Wars|3|31/10/2013|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|XBox 360
Xbox 360|SOULCALIBUR II HD ONLINE|12|30/10/2013|Y|N|N|N|N|N|Y|N|Arcade style martial arts beat âem up|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|XBox 360
Xbox 360|Rugby League Live 2 - World Cup Edition|3|30/10/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|XBox 360
Xbox 360|Battlefield 4â¢|18|29/10/2013|Y|N|N|N|N|N|Y|N|The conflict between the Russian Federation and the U.S. raged for the past six years, a new storm is brewing in China. Admiral Chang plans to overthrow the current Chinese government; if he is successful,...|EA Swiss Sarl|XBox 360
Xbox 360|CONTRAST|12|28/10/2013|Y|N|N|N|N|Y|N|N|Step in and out of the world of shadows to solve the puzzles and reconcile your mother, father and step-father.|Focus Home Interactive|XBox 360
Xbox 360|NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst|12|25/10/2013|Y|N|N|N|N|N|Y|N|The latest instalment of the Naruto Anime series offering new characters, online play capability and storylines involving the young hero, Naruto.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|XBox 360
Xbox 360|WRC 4 FIA WORLD RALLY CHAMPIONSHIP|3|25/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Batman: Arkham Origins|16|25/10/2013|N|N|N|N|N|N|Y|N|The player assumes the role of a young and inexperienced Batman as he hunts down Gotham City's most dangerous criminal mobster, Black Mask, who has put a bounty on Batman's head by hiring eight deadly...|Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Just Dance Kids 2014|3|24/10/2013|N|N|N|N|N|N|N|N||Ubisoft EMEA|XBox 360
Xbox 360|Teenage Mutant Ninja Turtles|12|24/10/2013|N|N|N|N|N|N|Y|N|Play as one of the four ninja turtles. Fight your way through a number of enemies using martial arts moves.|Activision Blizzard UK Ltd|XBox 360
Xbox 360|Castlevania Lords of Shadow Mirror of Fate HD|16|22/10/2013|N|N|N|N|N|N|Y|N|Trevor Belmont, a knight of the Brotherhood of Light sets out to avenge the death of his mother, at the hands of his own father, who has now returned from years of exile to take up residence in a mysterious...|Konami Digital Entertainment BV|XBox 360
Xbox 360|Truck Racer|3|18/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Skylanders SWAP Force|7|18/10/2013|N|N|N|Y|N|N|Y|N||Activision Blizzard UK Ltd|XBox 360
Xbox 360|Battlefield 4â¢|18|29/10/2013|Y|N|N|N|N|N|Y|N|The conflict between the Russian Federation and the U.S. raged for the past six years, a new storm is brewing in China. Admiral Chang plans to overthrow the current Chinese government; if he is successful,...|EA Swiss Sarl|XBox 360
Xbox 360|CONTRAST|12|28/10/2013|Y|N|N|N|N|Y|N|N|Step in and out of the world of shadows to solve the puzzles and reconcile your mother, father and step-father.|Focus Home Interactive|XBox 360
Xbox 360|NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst|12|25/10/2013|Y|N|N|N|N|N|Y|N|The latest instalment of the Naruto Anime series offering new characters, online play capability and storylines involving the young hero, Naruto.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|XBox 360
Xbox 360|WRC 4 FIA WORLD RALLY CHAMPIONSHIP|3|25/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Batman: Arkham Origins|16|25/10/2013|N|N|N|N|N|N|Y|N|The player assumes the role of a young and inexperienced Batman as he hunts down Gotham City's most dangerous criminal mobster, Black Mask, who has put a bounty on Batman's head by hiring eight deadly...|Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Just Dance Kids 2014|3|24/10/2013|N|N|N|N|N|N|N|N||Ubisoft EMEA|XBox 360
Xbox 360|Teenage Mutant Ninja Turtles|12|24/10/2013|N|N|N|N|N|N|Y|N|Play as one of the four ninja turtles. Fight your way through a number of enemies using martial arts moves.|Activision Blizzard UK Ltd|XBox 360
Xbox 360|Castlevania Lords of Shadow Mirror of Fate HD|16|22/10/2013|N|N|N|N|N|N|Y|N|Trevor Belmont, a knight of the Brotherhood of Light sets out to avenge the death of his mother, at the hands of his own father, who has now returned from years of exile to take up residence in a mysterious...|Konami Digital Entertainment BV|XBox 360
Xbox 360|Truck Racer|3|18/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Skylanders SWAP Force|7|18/10/2013|N|N|N|Y|N|N|Y|N||Activision Blizzard UK Ltd|XBox 360
Xbox 360|Battlefield 4â¢|18|29/10/2013|Y|N|N|N|N|N|Y|N|The conflict between the Russian Federation and the U.S. raged for the past six years, a new storm is brewing in China. Admiral Chang plans to overthrow the current Chinese government; if he is successful,...|EA Swiss Sarl|XBox 360
Xbox 360|CONTRAST|12|28/10/2013|Y|N|N|N|N|Y|N|N|Step in and out of the world of shadows to solve the puzzles and reconcile your mother, father and step-father.|Focus Home Interactive|XBox 360
Xbox 360|NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst|12|25/10/2013|Y|N|N|N|N|N|Y|N|The latest instalment of the Naruto Anime series offering new characters, online play capability and storylines involving the young hero, Naruto.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|XBox 360
Xbox 360|WRC 4 FIA WORLD RALLY CHAMPIONSHIP|3|25/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Batman: Arkham Origins|16|25/10/2013|N|N|N|N|N|N|Y|N|The player assumes the role of a young and inexperienced Batman as he hunts down Gotham City's most dangerous criminal mobster, Black Mask, who has put a bounty on Batman's head by hiring eight deadly...|Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Just Dance Kids 2014|3|24/10/2013|N|N|N|N|N|N|N|N||Ubisoft EMEA|XBox 360
Xbox 360|Teenage Mutant Ninja Turtles|12|24/10/2013|N|N|N|N|N|N|Y|N|Play as one of the four ninja turtles. Fight your way through a number of enemies using martial arts moves.|Activision Blizzard UK Ltd|XBox 360
Xbox 360|Castlevania Lords of Shadow Mirror of Fate HD|16|22/10/2013|N|N|N|N|N|N|Y|N|Trevor Belmont, a knight of the Brotherhood of Light sets out to avenge the death of his mother, at the hands of his own father, who has now returned from years of exile to take up residence in a mysterious...|Konami Digital Entertainment BV|XBox 360
Xbox 360|Truck Racer|3|18/10/2013|N|N|N|N|N|N|N|N||Bigben Interactive SA|XBox 360
Xbox 360|Skylanders SWAP Force|7|18/10/2013|N|N|N|Y|N|N|Y|N||Activision Blizzard UK Ltd|XBox 360
Xbox 360|Grand Theft Auto V|18|17/09/2013|Y|N|N|N|N|N|Y|Y|When a young street hustler, a retired bank robber and a psychopath find themselves entangled with some of the most deranged elements of the criminal underworld, the U.S. government and the entertainment...|Take2 Interactive Software Europe ltd|XBox 360
Xbox 360|World of Tanks Xbox 360 Edition|7|15/09/2013|N|N|N|N|N|N|Y|N||Microsoft studios|XBox 360
Xbox 360|Young Justice: Legacy|12|10/09/2013|N|N|N|N|N|N|Y|N|Team up as members of the Young Justice League fighting crime and saving the world.|Little Orbit Europe, LTD.|XBox 360
Xbox 360|NHL 14|12|10/09/2013|N|N|N|N|N|N|Y|N|Ice hockey game.|EA Swiss Sarl|XBox 360
Xbox 360|Dead or Alive 5 Ultimate|16|06/09/2013|N|N|N|N|N|Y|Y|N|Tournament based martial arts fighting game. Gameplay follows the paths of your chosen fighters.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Farming Simulator|3|05/09/2013|N|N|N|N|N|N|N|N||Focus Home Interactive|XBox 360
Xbox 360|MARS WAR LOGS|16|05/09/2013|Y|N|N|N|N|N|Y|N|Futuristic sci-fi adventure which takes place on the planet Mars, almost a century after a huge catastrophe that plunged the Red Planet and its colonies into chaos. Water is the most precious resource...|Focus Home Interactive|XBox 360
Xbox 360|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|XBox 360
Xbox 360|A.R.E.S. Extinction Agenda EX|12|04/09/2013|Y|N|N|N|N|N|Y|N|Platform style game in which player has to battle infected drones and robots.|Aksys Games|XBox 360
Xbox 360|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|XBox 360
Xbox 360|Grand Theft Auto V|18|17/09/2013|Y|N|N|N|N|N|Y|Y|When a young street hustler, a retired bank robber and a psychopath find themselves entangled with some of the most deranged elements of the criminal underworld, the U.S. government and the entertainment...|Take2 Interactive Software Europe ltd|XBox 360
Xbox 360|World of Tanks Xbox 360 Edition|7|15/09/2013|N|N|N|N|N|N|Y|N||Microsoft studios|XBox 360
Xbox 360|Young Justice: Legacy|12|10/09/2013|N|N|N|N|N|N|Y|N|Team up as members of the Young Justice League fighting crime and saving the world.|Little Orbit Europe, LTD.|XBox 360
Xbox 360|NHL 14|12|10/09/2013|N|N|N|N|N|N|Y|N|Ice hockey game.|EA Swiss Sarl|XBox 360
Xbox 360|Dead or Alive 5 Ultimate|16|06/09/2013|N|N|N|N|N|Y|Y|N|Tournament based martial arts fighting game. Gameplay follows the paths of your chosen fighters.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Farming Simulator|3|05/09/2013|N|N|N|N|N|N|N|N||Focus Home Interactive|XBox 360
Xbox 360|MARS WAR LOGS|16|05/09/2013|Y|N|N|N|N|N|Y|N|Futuristic sci-fi adventure which takes place on the planet Mars, almost a century after a huge catastrophe that plunged the Red Planet and its colonies into chaos. Water is the most precious resource...|Focus Home Interactive|XBox 360
Xbox 360|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|XBox 360
Xbox 360|A.R.E.S. Extinction Agenda EX|12|04/09/2013|Y|N|N|N|N|N|Y|N|Platform style game in which player has to battle infected drones and robots.|Aksys Games|XBox 360
Xbox 360|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|XBox 360
Xbox 360|Grand Theft Auto V|18|17/09/2013|Y|N|N|N|N|N|Y|Y|When a young street hustler, a retired bank robber and a psychopath find themselves entangled with some of the most deranged elements of the criminal underworld, the U.S. government and the entertainment...|Take2 Interactive Software Europe ltd|XBox 360
Xbox 360|World of Tanks Xbox 360 Edition|7|15/09/2013|N|N|N|N|N|N|Y|N||Microsoft studios|XBox 360
Xbox 360|Young Justice: Legacy|12|10/09/2013|N|N|N|N|N|N|Y|N|Team up as members of the Young Justice League fighting crime and saving the world.|Little Orbit Europe, LTD.|XBox 360
Xbox 360|NHL 14|12|10/09/2013|N|N|N|N|N|N|Y|N|Ice hockey game.|EA Swiss Sarl|XBox 360
Xbox 360|Dead or Alive 5 Ultimate|16|06/09/2013|N|N|N|N|N|Y|Y|N|Tournament based martial arts fighting game. Gameplay follows the paths of your chosen fighters.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Farming Simulator|3|05/09/2013|N|N|N|N|N|N|N|N||Focus Home Interactive|XBox 360
Xbox 360|MARS WAR LOGS|16|05/09/2013|Y|N|N|N|N|N|Y|N|Futuristic sci-fi adventure which takes place on the planet Mars, almost a century after a huge catastrophe that plunged the Red Planet and its colonies into chaos. Water is the most precious resource...|Focus Home Interactive|XBox 360
Xbox 360|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|XBox 360
Xbox 360|A.R.E.S. Extinction Agenda EX|12|04/09/2013|Y|N|N|N|N|N|Y|N|Platform style game in which player has to battle infected drones and robots.|Aksys Games|XBox 360
Xbox 360|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|XBox 360
Xbox 360|Charlie Murder|16|30/07/2013|N|N|Y|N|N|N|Y|N|2D side scrolling arcade style fighting game. Dark cartoon style with lots of blood and gore.|Microsoft studios|XBox 360
Xbox 360|The Smurfsâ¢ 2|7|18/07/2013|N|N|N|N|N|N|Y|N||Ubisoft EMEA|XBox 360
Xbox 360|State of Decay|18|15/07/2013|Y|N|N|N|N|N|Y|N|Survive an infestation of zombies by searching for supplies, helping other survivors and killing zombies with a range of melee weapons and guns.|Microsoft studios|XBox 360
Xbox 360|R.I.P.D.|16|15/07/2013|N|N|N|N|N|N|Y|N|Some careers donât end just because you died. You play as an officer for the Rest In Peace Department, rounding up and exterminating the unlawful undead.|Atlus U.S.A., Inc.|XBox 360
Xbox 360|Dynasty Warriors 8|16|11/07/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Pacific Rim|12|10/07/2013|N|N|N|N|N|N|Y|N|One on one beat em up style fighting game in which you fight off an alien invasion of large monsters in large mechanical fighting machines.|YUKEâS CO,. LTD.|XBox 360
Xbox 360|Serious Sam 3: BFE - Jewel of the Nile|18|05/07/2013|Y|N|N|N|N|N|Y|N||Mastertronic Group Limited|XBox 360
Xbox 360|Orc Attack: Flatulent Rebellion|12|03/07/2013|Y|N|N|N|N|N|Y|N|Play as an orc fighting off waves of attacking humans|Reverb Triple XP|XBox 360
Xbox 360|Rugby Challenge 2: The Lions Tour Edition|3|01/07/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|XBox 360
Xbox 360|Ascend: Hand of Kul|16|30/06/2013|N|N|N|N|N|N|Y|N|Fight your way through mythical monsters in bloody melee based combat.|Microsoft studios|XBox 360
Xbox 360|Charlie Murder|16|30/07/2013|N|N|Y|N|N|N|Y|N|2D side scrolling arcade style fighting game. Dark cartoon style with lots of blood and gore.|Microsoft studios|XBox 360
Xbox 360|The Smurfsâ¢ 2|7|18/07/2013|N|N|N|N|N|N|Y|N||Ubisoft EMEA|XBox 360
Xbox 360|State of Decay|18|15/07/2013|Y|N|N|N|N|N|Y|N|Survive an infestation of zombies by searching for supplies, helping other survivors and killing zombies with a range of melee weapons and guns.|Microsoft studios|XBox 360
Xbox 360|R.I.P.D.|16|15/07/2013|N|N|N|N|N|N|Y|N|Some careers donât end just because you died. You play as an officer for the Rest In Peace Department, rounding up and exterminating the unlawful undead.|Atlus U.S.A., Inc.|XBox 360
Xbox 360|Dynasty Warriors 8|16|11/07/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Pacific Rim|12|10/07/2013|N|N|N|N|N|N|Y|N|One on one beat em up style fighting game in which you fight off an alien invasion of large monsters in large mechanical fighting machines.|YUKEâS CO,. LTD.|XBox 360
Xbox 360|Serious Sam 3: BFE - Jewel of the Nile|18|05/07/2013|Y|N|N|N|N|N|Y|N||Mastertronic Group Limited|XBox 360
Xbox 360|Orc Attack: Flatulent Rebellion|12|03/07/2013|Y|N|N|N|N|N|Y|N|Play as an orc fighting off waves of attacking humans|Reverb Triple XP|XBox 360
Xbox 360|Rugby Challenge 2: The Lions Tour Edition|3|01/07/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|XBox 360
Xbox 360|Ascend: Hand of Kul|16|30/06/2013|N|N|N|N|N|N|Y|N|Fight your way through mythical monsters in bloody melee based combat.|Microsoft studios|XBox 360
Xbox 360|Charlie Murder|16|30/07/2013|N|N|Y|N|N|N|Y|N|2D side scrolling arcade style fighting game. Dark cartoon style with lots of blood and gore.|Microsoft studios|XBox 360
Xbox 360|The Smurfsâ¢ 2|7|18/07/2013|N|N|N|N|N|N|Y|N||Ubisoft EMEA|XBox 360
Xbox 360|State of Decay|18|15/07/2013|Y|N|N|N|N|N|Y|N|Survive an infestation of zombies by searching for supplies, helping other survivors and killing zombies with a range of melee weapons and guns.|Microsoft studios|XBox 360
Xbox 360|R.I.P.D.|16|15/07/2013|N|N|N|N|N|N|Y|N|Some careers donât end just because you died. You play as an officer for the Rest In Peace Department, rounding up and exterminating the unlawful undead.|Atlus U.S.A., Inc.|XBox 360
Xbox 360|Dynasty Warriors 8|16|11/07/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|Pacific Rim|12|10/07/2013|N|N|N|N|N|N|Y|N|One on one beat em up style fighting game in which you fight off an alien invasion of large monsters in large mechanical fighting machines.|YUKEâS CO,. LTD.|XBox 360
Xbox 360|Serious Sam 3: BFE - Jewel of the Nile|18|05/07/2013|Y|N|N|N|N|N|Y|N||Mastertronic Group Limited|XBox 360
Xbox 360|Orc Attack: Flatulent Rebellion|12|03/07/2013|Y|N|N|N|N|N|Y|N|Play as an orc fighting off waves of attacking humans|Reverb Triple XP|XBox 360
Xbox 360|Rugby Challenge 2: The Lions Tour Edition|3|01/07/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|XBox 360
Xbox 360|Ascend: Hand of Kul|16|30/06/2013|N|N|N|N|N|N|Y|N|Fight your way through mythical monsters in bloody melee based combat.|Microsoft studios|XBox 360
Xbox 360|Painkiller Hell &amp; Damnation|18|31/05/2013|N|N|N|N|N|N|Y|N|The main character, in order to rescue his partner, must collect 7000 souls. This is achieved by killing all characters that are encountered.|THQ Nordic|XBox 360
Xbox 360|DARK|16|31/05/2013|Y|N|N|N|N|N|Y|N|Use your stealth and vampire powers to elude and fight off enemies.|Kalypso Media GmbH|XBox 360
Xbox 360|ArcaniA - Fall of Setarrif|16|31/05/2013|N|N|N|N|N|N|Y|N|Third person view fantasy role playing game following on from ArcaniA- Gothic 4. Fend off attackers, roam around the world and complete quests.|THQ Nordic|XBox 360
Xbox 360|Grid 2|3|31/05/2013|N|N|N|N|N|N|N|N||Codemasters|XBox 360
Xbox 360|WSOPÂ®: Full House Pro|12|31/05/2013|N|N|N|N|Y|N|N|N|Take part in the World Poker series.|Microsoft studios|XBox 360
Xbox 360|Poker Night 2 - A Telltale Game|16|30/05/2013|Y|N|N|N|Y|N|N|N|Poker game featuring characters from video games.|Telltale Games|XBox 360
Xbox 360|Let's Sing And Dance|12|29/05/2013|Y|N|N|N|N|Y|N|N|Karaoke/dance game with music videos. Score points by copying the character on screen and singing in tune.|Koch Media GmbH (Austria)|XBox 360
Xbox 360|Resident Evil Revelations|16|24/05/2013|N|N|N|N|N|N|Y|N|The object of the game is to kill all enemies that may be infected and hunting for items that complete puzzles and unlock doors.|CE Europe Ltd.|XBox 360
Xbox 360|Sacred Citadel|12|23/05/2013|N|N|N|N|N|N|Y|N|Complete each level by battling against large groups of enemies, using bladed weapons whilst collecting objects and coins along the way.|Koch Media GmbH (Austria)|XBox 360
Xbox 360|Fast and Furious: Showdown|12|23/05/2013|Y|N|N|N|N|Y|Y|N|Driving action game where you partake in missions based around the film.|Activision Blizzard UK Ltd|XBox 360
Xbox 360|Painkiller Hell &amp; Damnation|18|31/05/2013|N|N|N|N|N|N|Y|N|The main character, in order to rescue his partner, must collect 7000 souls. This is achieved by killing all characters that are encountered.|THQ Nordic|XBox 360
Xbox 360|DARK|16|31/05/2013|Y|N|N|N|N|N|Y|N|Use your stealth and vampire powers to elude and fight off enemies.|Kalypso Media GmbH|XBox 360
Xbox 360|ArcaniA - Fall of Setarrif|16|31/05/2013|N|N|N|N|N|N|Y|N|Third person view fantasy role playing game following on from ArcaniA- Gothic 4. Fend off attackers, roam around the world and complete quests.|THQ Nordic|XBox 360
Xbox 360|Grid 2|3|31/05/2013|N|N|N|N|N|N|N|N||Codemasters|XBox 360
Xbox 360|WSOPÂ®: Full House Pro|12|31/05/2013|N|N|N|N|Y|N|N|N|Take part in the World Poker series.|Microsoft studios|XBox 360
Xbox 360|Poker Night 2 - A Telltale Game|16|30/05/2013|Y|N|N|N|Y|N|N|N|Poker game featuring characters from video games.|Telltale Games|XBox 360
Xbox 360|Let's Sing And Dance|12|29/05/2013|Y|N|N|N|N|Y|N|N|Karaoke/dance game with music videos. Score points by copying the character on screen and singing in tune.|Koch Media GmbH (Austria)|XBox 360
Xbox 360|Resident Evil Revelations|16|24/05/2013|N|N|N|N|N|N|Y|N|The object of the game is to kill all enemies that may be infected and hunting for items that complete puzzles and unlock doors.|CE Europe Ltd.|XBox 360
Xbox 360|Sacred Citadel|12|23/05/2013|N|N|N|N|N|N|Y|N|Complete each level by battling against large groups of enemies, using bladed weapons whilst collecting objects and coins along the way.|Koch Media GmbH (Austria)|XBox 360
Xbox 360|Fast and Furious: Showdown|12|23/05/2013|Y|N|N|N|N|Y|Y|N|Driving action game where you partake in missions based around the film.|Activision Blizzard UK Ltd|XBox 360
Xbox 360|Dragon's Dogma: Dark Arisen|18|26/04/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|XBox 360
Xbox 360|Star Trek|16|26/04/2013|N|N|N|N|N|N|Y|N|Based around the new Star Trek movies, you play as either Spock or Kirk working together to fight off an enemy alien race.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|XBox 360
Xbox 360|Dead Island Riptide|18|26/04/2013|Y|N|N|N|N|N|Y|N|The nightmare continues after you are rescued from Banoi, youâre taken hostage by the military and experimented on. You and the other survivors must do what you can to escape and prevent the spread of...|Koch Media GmbH (Austria)|XBox 360
Xbox 360|Thunder Wolves|16|26/04/2013|Y|N|N|N|N|N|N|N|Use your helicopter to destroy the enemy troops and outposts.|Nordic Games Publishing AB|XBox 360
Xbox 360|Serious Sam Double D XXL|18|22/04/2013|Y|N|N|N|N|N|Y|N|2D version of Serious Sam. Usual bloody and intense gameplay, shooting hordes of oncoming enemies.|Mastertronic Group Limited|XBox 360
Xbox 360|Injustice: Gods Among Us|16|16/04/2013|N|N|N|N|N|N|Y|N|Injustice: Gods Among Us is an action-fighting game where players engage in massive, epic battles consisting of a roster of 24 iconic DC Comic book heroes and villains.|Warner Brothers Entertainment UK Ltd|XBox 360
Xbox 360|Minecraft: Xbox 360 Edition|7|15/04/2013|N|N|N|Y|N|N|Y|N||Microsoft studios|XBox 360
Xbox 360|Ninja Gaiden 3 Razor's Edge|18|05/04/2013|Y|N|N|N|N|N|Y|N|A mysterious cult of alchemists seeking to destroy the world and create a new world order.|Koei Tecmo Europe Ltd|XBox 360
Xbox 360|DEFIANCE|18|04/04/2013|Y|N|N|N|N|N|Y|N|A group of Aliens called the Votans came to Earth in peace in their Space Arks, however due to a disagreement something went wrong and a war broke out.|Trion Worlds, Inc|XBox 360
