platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
PlayStation 4|Minecraft Dungeons|7|07/04/2020|N|N|N|Y|N|N|Y|N|3D isometric, action-adventure game set in the Minecraft Universe and inspired by classic dungeon crawlers. Up to four players can join a game together and fight through 9 distinctly different biomes...|Microsoft studios|PC, Xbox One, PlayStation 4, Nintendo Switch
PlayStation 4|Slime Rancher: Deluxe Edition|3|07/04/2020|N|N|N|N|N|N|N|N|Play as Beatrix LeBeau: a plucky, young rancher who sets out for a life a thousand light years away on the âFar, Far Range.â Each day will present new challenges and risky opportunities as you attempt...|Skybound Games|PlayStation 4, Xbox One
PlayStation 4|HyperParasite|16|03/04/2020|Y|N|N|N|N|N|Y|N|A rogue-lite twin-stick shooter/brawler that never plays the same twice. Collect and control 60 different characters as the body-snatching alien Parasite with a grudge against humanity. Fight to the top...|Troglobytes Games, S.L.|PlayStation 4, Nintendo Switch, Xbox One, PC
PlayStation 4|Resident Evil 3|18|03/04/2020|Y|N|N|N|N|N|Y|Y|-|CE Europe Ltd.|PlayStation 4
PlayStation 4|Null Drifter|7|08/04/2020|N|N|N|Y|N|N|Y|N|Null Drifter is a 1BIT LO-FI shooter, a journey into the void inside a computer simulation! Lose yourself in this frenetic yet chill experience!|Eastasiasoft Limited|PlayStation 4
PlayStation 4|Coaster|3|08/04/2020|N|N|N|N|N|N|N|N|Coaster is a VR rollercoaster simulation with 4 levels which play with scale and environment to create a unique experience. Ideal for showing to first time VR users.|Binarie Digital Media|PlayStation 4
PlayStation 4|Final Assault|12|07/04/2020|N|N|N|N|N|N|Y|N|Final Assault is an action packed, WWII themed Action Strategy Game, blending elements from the traditional Real Time Strategy and MOBA genres to create a truly unique game-play experience in Virtual Reality.|Phaser Lock, Inc.|PlayStation 4
PlayStation 4|A room where art conceals|7|07/04/2020|N|N|N|Y|N|N|N|N|In the distant future, many masterpieces of art have disappeared in the turmoil, and people have lost their emotions in the indifference of survival. Well, you accidentally opened the door to a mysterious...|Beijing Xuhuanlu Co., Ltd.|PlayStation 4
PlayStation 4|Convoy: A Tactical Roguelike|12|07/04/2020|Y|N|N|N|N|N|N|N|Convoy is a tactical roguelike-like inspired by Mad Max and FTL in which you cross a wasteland in search of parts for your broken ship. Presented in pixel art and set in a future post-apocalyptic setting,...|Triangle Studios|PlayStation 4
PlayStation 4|Construction Simulator 3 - Console Edition|3|07/04/2020|N|N|N|N|N|N|N|N|Construction Simulator 3 returns to Europe! Discover an idyllic European town with officially licensed vehicles by famous brands: Caterpillar, Liebherr, CASE, Bobcat, Palfinger, STILL, MAN, ATLAS, Bell,...|Astragon Entertainment GmbH|PlayStation 4, Xbox One
PlayStation 4|Minecraft Dungeons|7|07/04/2020|N|N|N|Y|N|N|Y|N|3D isometric, action-adventure game set in the Minecraft Universe and inspired by classic dungeon crawlers. Up to four players can join a game together and fight through 9 distinctly different biomes...|Microsoft studios|PC, Xbox One, PlayStation 4, Nintendo Switch
PlayStation 4|Slime Rancher: Deluxe Edition|3|07/04/2020|N|N|N|N|N|N|N|N|Play as Beatrix LeBeau: a plucky, young rancher who sets out for a life a thousand light years away on the âFar, Far Range.â Each day will present new challenges and risky opportunities as you attempt...|Skybound Games|PlayStation 4, Xbox One
PlayStation 4|HyperParasite|16|03/04/2020|Y|N|N|N|N|N|Y|N|A rogue-lite twin-stick shooter/brawler that never plays the same twice. Collect and control 60 different characters as the body-snatching alien Parasite with a grudge against humanity. Fight to the top...|Troglobytes Games, S.L.|PlayStation 4, Nintendo Switch, Xbox One, PC
PlayStation 4|Resident Evil 3|18|03/04/2020|Y|N|N|N|N|N|Y|Y|-|CE Europe Ltd.|PlayStation 4
PlayStation 4|Guard Duty|12|31/03/2020|Y|N|N|N|N|N|Y|N|Guard Duty is a comedy adventure about love, loss and the end of the world. Experience an unforgettable story spanning across two radically different time periods.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|Remnant: From the Ashes|16|31/03/2020|Y|N|N|N|N|N|Y|N|The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes...|Perfect World Entertainment Inc.|PlayStation 4, Xbox One, PC
PlayStation 4|Goosebumps Dead of Night|12|31/03/2020|Y|N|N|N|N|N|Y|N|Based off the books by R.L. Stine, you play as the young Twist in this survival horror game. Hiding from monsters, solving puzzles and shooting gummy bears,|Cosmic Forces|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Freakout: Calamity TV Show|16|31/03/2020|N|N|N|N|N|N|Y|N|Freakout: Calamity TV Show is a Top-Down-Dual-Stick-Shooter inspired by old school arcade games. In a disturbed dystopia filled with mutants and killing machines, you're the star of a reality show which...|JANDUSOFT S.L.|PlayStation 4
PlayStation 4|Curious Expedition|7|31/03/2020|N|N|N|N|N|N|Y|N|Curious Expedition is a roguelike expedition simulation set in the late 19th Century. Together with famous personalities you will venture on unprecedented expeditions to regions never explored before for...|Thunderful|PlayStation 4
PlayStation 4|Operencia: The Stolen Sun|12|31/03/2020|N|N|N|N|N|N|Y|N|Operencia: The Stolen Sun embraces everything you love about classic first-person dungeon-crawlers, enhancing the old-school turn-based RPG experience with modern sensibilities. Guide a team of memorable...|ZEN Studios Ltd|PlayStation 4
PlayStation 4|The Suicide of Rachel Foster|16|31/03/2020|Y|N|N|N|N|N|N|N|First-person role-playing game in which you play as Nicole who, after the death of her father, must return to the family hotel to inspect it before putting it up for sale. While there, she is confronted...|Daedalic Entertainment GmbH|PlayStation 4
PlayStation 4|Call of DutyÂ®: Modern WarfareÂ® 2 Campaign Remastered|18|31/03/2020|Y|N|N|N|N|N|Y|N|Call of Duty Modern Warfare 2 Campaign Remastered is a combat simulation game in which the player takes the roles of various members of a Special Operations team attempting to thwart the plans of a Russian...|Activision Blizzard UK Ltd|PlayStation 4, Xbox One, PC
PlayStation 4|SnowRunner|3|31/03/2020|N|N|N|N|N|N|N|N|The player drives different trucks to fulfill tasks. Each truck can be customized in the garage to better suit needs. Player can install modules like cranes, winches and chained wheels or add log carts,...|Focus Home Interactive|PC, PlayStation 4, Xbox One
PlayStation 4|Thunder Paw|7|31/03/2020|N|N|N|N|N|N|Y|N|Thunder was playing ball near the house when suddenly a loud explosion was heard, so powerful that it destroyed the windows of the family home and dropped the trees nearby. He ran home, but found nobody...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|Guard Duty|12|31/03/2020|Y|N|N|N|N|N|Y|N|Guard Duty is a comedy adventure about love, loss and the end of the world. Experience an unforgettable story spanning across two radically different time periods.|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|Remnant: From the Ashes|16|31/03/2020|Y|N|N|N|N|N|Y|N|The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes...|Perfect World Entertainment Inc.|PlayStation 4, Xbox One, PC
PlayStation 4|Goosebumps Dead of Night|12|31/03/2020|Y|N|N|N|N|N|Y|N|Based off the books by R.L. Stine, you play as the young Twist in this survival horror game. Hiding from monsters, solving puzzles and shooting gummy bears,|Cosmic Forces|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Freakout: Calamity TV Show|16|31/03/2020|N|N|N|N|N|N|Y|N|Freakout: Calamity TV Show is a Top-Down-Dual-Stick-Shooter inspired by old school arcade games. In a disturbed dystopia filled with mutants and killing machines, you're the star of a reality show which...|JANDUSOFT S.L.|PlayStation 4
PlayStation 4|Curious Expedition|7|31/03/2020|N|N|N|N|N|N|Y|N|Curious Expedition is a roguelike expedition simulation set in the late 19th Century. Together with famous personalities you will venture on unprecedented expeditions to regions never explored before for...|Thunderful|PlayStation 4
PlayStation 4|Operencia: The Stolen Sun|12|31/03/2020|N|N|N|N|N|N|Y|N|Operencia: The Stolen Sun embraces everything you love about classic first-person dungeon-crawlers, enhancing the old-school turn-based RPG experience with modern sensibilities. Guide a team of memorable...|ZEN Studios Ltd|PlayStation 4
PlayStation 4|The Suicide of Rachel Foster|16|31/03/2020|Y|N|N|N|N|N|N|N|First-person role-playing game in which you play as Nicole who, after the death of her father, must return to the family hotel to inspect it before putting it up for sale. While there, she is confronted...|Daedalic Entertainment GmbH|PlayStation 4
PlayStation 4|Call of DutyÂ®: Modern WarfareÂ® 2 Campaign Remastered|18|31/03/2020|Y|N|N|N|N|N|Y|N|Call of Duty Modern Warfare 2 Campaign Remastered is a combat simulation game in which the player takes the roles of various members of a Special Operations team attempting to thwart the plans of a Russian...|Activision Blizzard UK Ltd|PlayStation 4, Xbox One, PC
PlayStation 4|SnowRunner|3|31/03/2020|N|N|N|N|N|N|N|N|The player drives different trucks to fulfill tasks. Each truck can be customized in the garage to better suit needs. Player can install modules like cranes, winches and chained wheels or add log carts,...|Focus Home Interactive|PC, PlayStation 4, Xbox One
PlayStation 4|Thunder Paw|7|31/03/2020|N|N|N|N|N|N|Y|N|Thunder was playing ball near the house when suddenly a loud explosion was heard, so powerful that it destroyed the windows of the family home and dropped the trees nearby. He ran home, but found nobody...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|ONE PIECE: PIRATE WARRIORS 4|12|27/03/2020|Y|N|N|N|N|N|Y|Y|In One Piece: Pirate Warriors 4, Luffy and the Straw Hats make their journey through different islands and onwards in the hopes of ï¬nding the illustrious treasure, the One Piece and becoming the Pirate...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Wonder Blade|16|27/03/2020|N|N|N|N|N|N|Y|N|Side scrolling hack and slash in which the playerâs character is a knight who is on a mission to save a princess.|East2west Network Tech. Co. Ltd.|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|The Room VR: A Dark Matter|7|26/03/2020|N|N|N|Y|N|N|N|N|In this VR Mystery Puzzler, the disappearance of an esteemed Egyptologist prompts a Police investigation like no other. Explore cryptic locations, examine fantastic gadgets and uncover an otherworldly...|Fireproof Games|PlayStation 4
PlayStation 4|Borderlands 3: Guns, Love, and Tentacles: The Marriage of Wainwright &amp; Hammerlock|18|26/03/2020|Y|N|N|N|Y|N|Y|Y|Hammerlock and Wainwright are inviting you to their engagement party on the ice planet of Xylourgos. Fight back against forces of otherworldly evil with the help of the galaxy's most badass wedding planner,...|Take2 Interactive Software Europe ltd|PlayStation 4, PC, Xbox One, Stadia
PlayStation 4|STAR WARSâ¢ Jedi Knight - Jedi Academyâ¢|16|26/03/2020|N|N|N|N|N|N|Y|N|Take control of Jaden Korr, a student at the Jedi Academy under the tutelage of Kyle Katarn. You are tasked with completing various missions assigned to you by Katarn and Luke Skywalker|Aspyr Media, Inc|PlayStation 4
PlayStation 4|Galaxy Of Pen and Paper|7|26/03/2020|N|N|N|N|N|N|Y|N|Galaxy of Pen &amp; Paper is a turn-based meta RPG about a group of players rolling dice in the year 1999! Create your own game master and RPG party, as they roleplay, explore distant planets in their imagination,...|Plug-In-Digital|PlayStation 4
PlayStation 4|Indiecalypse|16|26/03/2020|Y|N|N|N|N|N|Y|N|Three misfits (an artist, a musician and a programmer) team up to design and produce the best video game ever. Finding themselves on a path of chaos, self-destruction and resentment, discover how each...|JANDUSOFT S.L.|Nintendo Switch, PlayStation 4
PlayStation 4|Fort Triumph|12|26/03/2020|Y|N|N|N|N|N|Y|N|Fort Triumph is a challenging medieval fantasy turn-based tactics game in which you lead a band of heroes and face the prospect of death at any moment. Outsmart deadly foes with tactical ingenuity, using...|All in! Games sp. z o. o.|PlayStation 4
PlayStation 4|Arcade Archives IKARI III -THE RESCUE-|12|26/03/2020|N|N|N|N|N|N|Y|N|Fight your way through the levels to save the President's kidnapped daughter.|HAMSTER Corporation|PlayStation 4
PlayStation 4|MÃ¤rchen Forest|7|26/03/2020|N|N|N|Y|N|N|Y|N|Freely roam a fully 3D-rendered mystical forest together with Mylne, a young girl residing at a magical apothecary! One day, Mylne's grandpappy, a master apothecary, requests that she find and gather some...|Sony Music Entertainment Games (Unties)|PlayStation 4
PlayStation 4|ONE PIECE: PIRATE WARRIORS 4|12|27/03/2020|Y|N|N|N|N|N|Y|Y|In One Piece: Pirate Warriors 4, Luffy and the Straw Hats make their journey through different islands and onwards in the hopes of ï¬nding the illustrious treasure, the One Piece and becoming the Pirate...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Wonder Blade|16|27/03/2020|N|N|N|N|N|N|Y|N|Side scrolling hack and slash in which the playerâs character is a knight who is on a mission to save a princess.|East2west Network Tech. Co. Ltd.|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|The Room VR: A Dark Matter|7|26/03/2020|N|N|N|Y|N|N|N|N|In this VR Mystery Puzzler, the disappearance of an esteemed Egyptologist prompts a Police investigation like no other. Explore cryptic locations, examine fantastic gadgets and uncover an otherworldly...|Fireproof Games|PlayStation 4
PlayStation 4|Borderlands 3: Guns, Love, and Tentacles: The Marriage of Wainwright &amp; Hammerlock|18|26/03/2020|Y|N|N|N|Y|N|Y|Y|Hammerlock and Wainwright are inviting you to their engagement party on the ice planet of Xylourgos. Fight back against forces of otherworldly evil with the help of the galaxy's most badass wedding planner,...|Take2 Interactive Software Europe ltd|PlayStation 4, PC, Xbox One, Stadia
PlayStation 4|STAR WARSâ¢ Jedi Knight - Jedi Academyâ¢|16|26/03/2020|N|N|N|N|N|N|Y|N|Take control of Jaden Korr, a student at the Jedi Academy under the tutelage of Kyle Katarn. You are tasked with completing various missions assigned to you by Katarn and Luke Skywalker|Aspyr Media, Inc|PlayStation 4
PlayStation 4|Galaxy Of Pen and Paper|7|26/03/2020|N|N|N|N|N|N|Y|N|Galaxy of Pen &amp; Paper is a turn-based meta RPG about a group of players rolling dice in the year 1999! Create your own game master and RPG party, as they roleplay, explore distant planets in their imagination,...|Plug-In-Digital|PlayStation 4
PlayStation 4|Indiecalypse|16|26/03/2020|Y|N|N|N|N|N|Y|N|Three misfits (an artist, a musician and a programmer) team up to design and produce the best video game ever. Finding themselves on a path of chaos, self-destruction and resentment, discover how each...|JANDUSOFT S.L.|Nintendo Switch, PlayStation 4
PlayStation 4|Fort Triumph|12|26/03/2020|Y|N|N|N|N|N|Y|N|Fort Triumph is a challenging medieval fantasy turn-based tactics game in which you lead a band of heroes and face the prospect of death at any moment. Outsmart deadly foes with tactical ingenuity, using...|All in! Games sp. z o. o.|PlayStation 4
PlayStation 4|Arcade Archives IKARI III -THE RESCUE-|12|26/03/2020|N|N|N|N|N|N|Y|N|Fight your way through the levels to save the President's kidnapped daughter.|HAMSTER Corporation|PlayStation 4
PlayStation 4|MÃ¤rchen Forest|7|26/03/2020|N|N|N|Y|N|N|Y|N|Freely roam a fully 3D-rendered mystical forest together with Mylne, a young girl residing at a magical apothecary! One day, Mylne's grandpappy, a master apothecary, requests that she find and gather some...|Sony Music Entertainment Games (Unties)|PlayStation 4
